Timestamp,PM25,PM10,MQ2_ppm,MQ7_ppm,Temp,Hum,Status
2026-03-26 00:38:00 UTC,23,27,222.7,44.6,32,64.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:38:10 UTC,23,26,233.9,46.5,32,65,Hazardous (VOC - Wear Mask)
2026-03-26 00:38:20 UTC,24,27,227.8,43.4,32,65,Hazardous (VOC - Wear Mask)
2026-03-26 00:38:30 UTC,24,27,233.5,44.2,31.9,65,Hazardous (VOC - Wear Mask)
2026-03-26 00:38:40 UTC,23,28,233.9,44.6,31.9,65.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:38:50 UTC,25,30,204.4,42,31.9,65.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:00 UTC,25,30,222.7,44.6,31.9,65.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:10 UTC,25,30,221.2,44.2,31.9,65.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:20 UTC,27,29,218.8,43.2,31.9,65.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:30 UTC,27,31,230.5,43.3,31.9,65.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:40 UTC,25,31,230.8,43.4,31.9,65.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:39:50 UTC,23,29,234.7,45.9,31.9,65.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:00 UTC,23,27,245.7,44.6,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:10 UTC,24,27,210.7,45.7,31.9,65.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:20 UTC,24,26,224.4,44.8,31.9,65.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:30 UTC,23,27,214.9,44,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:40 UTC,23,28,197.8,41,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:40:50 UTC,24,26,214.9,45.3,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:00 UTC,26,30,213.9,45.5,31.9,65.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:10 UTC,27,29,211.2,43.6,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:20 UTC,26,29,214.9,43.4,31.9,65.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:30 UTC,26,29,220.5,44.9,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:40 UTC,25,28,201,43.4,31.9,65.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:41:50 UTC,24,28,222.7,45.7,31.9,65.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:42:00 UTC,24,28,218.6,46.8,31.9,65.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:42:10 UTC,27,29,223.4,46.5,31.9,65.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:42:20 UTC,25,29,239.6,45,31.9,65.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:42:30 UTC,26,28,227.6,45.7,31.9,65.9,Hazardous (VOC - Wear Mask)
