Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-20 08:01:41 UTC,19,19,4.81,0.67,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:01:51 UTC,17,19,4.56,0.65,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:01 UTC,17,19,4.38,0.63,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:11 UTC,18,20,4.43,0.63,32.2,73.8,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:21 UTC,18,20,4.53,0.64,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:31 UTC,19,21,4.56,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:41 UTC,19,21,4.48,0.65,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:02:51 UTC,19,21,4.4,0.64,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:01 UTC,19,21,4.48,0.63,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:11 UTC,19,21,4.56,0.65,32.2,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:21 UTC,19,21,4.53,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:31 UTC,19,21,4.45,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:41 UTC,19,21,4.4,0.63,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:03:51 UTC,19,21,4.51,0.64,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:01 UTC,19,21,4.56,0.65,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:11 UTC,19,20,4.45,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:21 UTC,18,18,4.38,0.65,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:31 UTC,18,18,4.4,0.64,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:41 UTC,18,18,4.51,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:04:51 UTC,18,18,4.53,0.65,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:01 UTC,18,19,4.4,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:11 UTC,17,18,4.38,0.63,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:21 UTC,18,19,4.45,0.64,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:31 UTC,18,19,4.53,0.65,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:41 UTC,17,18,4.56,0.65,32.3,73.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:05:51 UTC,17,19,4.33,0.63,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:06:01 UTC,18,21,4.38,0.62,32.3,73.5,0,"SAFE: ELEVATED HUMIDITY ONLY, CONTINUE TASKS WITH HYDRATION"
